"Plot Title: 10596690_Birds_Mammals_Range"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10596690, SEN S/N: 10596690)","RH, % (LGR S/N: 10596690, SEN S/N: 10596690)"
3534,10/31/23 04:28:37 PM,67.334,30.584
3535,10/31/23 05:28:37 PM,66.862,29.029
3536,10/31/23 06:28:37 PM,66.135,28.161
3537,10/31/23 07:28:37 PM,65.622,29.106
3538,10/31/23 08:28:37 PM,65.237,31.181
3539,10/31/23 09:28:37 PM,64.936,31.596
3540,10/31/23 10:28:37 PM,64.638,31.780
3541,10/31/23 11:28:37 PM,64.294,32.752
3542,11/01/23 12:28:37 AM,64.123,31.952
3543,11/01/23 01:28:37 AM,63.952,31.251
3544,11/01/23 02:28:37 AM,63.781,31.342
3545,11/01/23 03:28:37 AM,63.567,31.133
3546,11/01/23 04:28:37 AM,63.309,31.055
3547,11/01/23 05:28:37 AM,63.054,31.240
3548,11/01/23 06:28:37 AM,62.967,30.377
3549,11/01/23 07:28:37 AM,62.796,30.534
3550,11/01/23 08:28:37 AM,63.396,30.563
3551,11/01/23 09:28:37 AM,64.038,30.527
3552,11/01/23 10:28:37 AM,64.980,29.276
3553,11/01/23 11:28:37 AM,65.451,29.598
3554,11/01/23 12:28:37 PM,66.135,27.926
3555,11/01/23 01:28:37 PM,66.650,27.782
3556,11/01/23 02:28:37 PM,66.778,27.183
3557,11/01/23 03:28:37 PM,67.120,27.131
3558,11/01/23 04:28:37 PM,67.163,27.703
3559,11/01/23 05:28:37 PM,66.477,28.343
3560,11/01/23 06:28:37 PM,65.579,27.969
3561,11/01/23 07:28:37 PM,64.722,28.265
3562,11/01/23 08:28:37 PM,64.252,29.210
3563,11/01/23 09:28:37 PM,64.081,31.554
3564,11/01/23 10:28:37 PM,63.694,34.264
3565,11/01/23 11:28:37 PM,63.396,34.738
3566,11/02/23 12:28:37 AM,63.225,34.075
3567,11/02/23 01:28:37 AM,63.225,34.304
3568,11/02/23 02:28:37 AM,63.567,33.372
3569,11/02/23 03:28:37 AM,63.523,33.271
3570,11/02/23 04:28:37 AM,63.523,33.041
3571,11/02/23 05:28:37 AM,63.396,33.068
3572,11/02/23 06:28:37 AM,63.309,33.162
3573,11/02/23 07:28:37 AM,63.225,32.993
3574,11/02/23 08:28:37 AM,63.523,33.009
3575,11/02/23 09:28:37 AM,63.995,32.868
3576,11/02/23 10:28:37 AM,64.765,32.182
3577,11/02/23 11:28:37 AM,64.551,32.567
3578,11/02/23 12:28:37 PM,64.980,31.334
3579,11/02/23 01:28:37 PM,65.750,30.973
3580,11/02/23 02:28:37 PM,66.477,31.870
3581,11/02/23 03:28:37 PM,66.992,32.392
3582,11/02/23 04:28:37 PM,67.120,31.703
3583,11/02/23 05:28:37 PM,66.349,30.969
3584,11/02/23 06:28:37 PM,65.322,32.705
3585,11/02/23 07:28:37 PM,64.852,38.106
3586,11/02/23 08:28:37 PM,64.467,41.821
3587,11/02/23 09:28:37 PM,63.952,44.117
3588,11/02/23 10:28:37 PM,63.439,45.477
3589,11/02/23 11:28:37 PM,62.839,47.042
3590,11/03/23 12:28:37 AM,63.396,46.672
3591,11/03/23 01:28:37 AM,64.380,45.541
3592,11/03/23 02:28:37 AM,64.893,43.860
3593,11/03/23 03:28:37 AM,65.107,43.428
3594,11/03/23 04:28:37 AM,65.278,42.705
3595,11/03/23 05:28:37 AM,62.924,43.477
3596,11/03/23 06:28:37 AM,64.294,41.906
3597,11/03/23 07:28:37 AM,64.765,41.744
3598,11/03/23 08:28:37 AM,65.322,40.943
3599,11/03/23 09:28:37 AM,66.051,40.150
3600,11/03/23 10:28:37 AM,66.477,37.972
3601,11/03/23 11:28:37 AM,66.436,36.700
3602,11/03/23 12:28:37 PM,66.949,35.288
3603,11/03/23 01:28:37 PM,67.377,34.556
3604,11/03/23 02:28:37 PM,67.762,38.502
3605,11/03/23 03:28:37 PM,67.849,39.449
3606,11/03/23 04:28:37 PM,67.719,39.798
3607,11/03/23 05:28:37 PM,67.035,40.274
3608,11/03/23 06:28:37 PM,66.135,43.239
3609,11/03/23 07:28:37 PM,65.707,47.149
3610,11/03/23 08:28:37 PM,65.278,50.164
3611,11/03/23 09:28:37 PM,64.852,52.123
3612,11/03/23 10:28:37 PM,64.551,54.169
3613,11/03/23 11:28:37 PM,63.610,55.106
3614,11/04/23 12:28:37 AM,63.268,56.270
3615,11/04/23 01:28:37 AM,63.909,56.567
3616,11/04/23 02:28:37 AM,63.309,57.642
3617,11/04/23 03:28:37 AM,63.909,56.445
3618,11/04/23 04:28:37 AM,64.722,55.473
3619,11/04/23 05:28:37 AM,63.610,56.542
3620,11/04/23 06:28:37 AM,63.054,56.678
3621,11/04/23 07:28:37 AM,62.667,56.737
3622,11/04/23 08:28:37 AM,62.753,55.800
3623,11/04/23 09:28:37 AM,63.309,54.499
3624,11/04/23 10:28:37 AM,64.166,52.565
3625,11/04/23 11:28:37 AM,64.679,51.302
3626,11/04/23 12:28:37 PM,65.622,49.814
3627,11/04/23 01:28:37 PM,66.607,49.824
3628,11/04/23 02:28:37 PM,67.206,50.808
3629,11/04/23 03:28:37 PM,67.206,49.649
3630,11/04/23 04:28:37 PM,67.035,49.699
3631,11/04/23 05:28:37 PM,66.691,51.269
3632,11/04/23 06:28:37 PM,65.964,55.360
3633,11/04/23 07:28:37 PM,65.579,57.074
3634,11/04/23 08:28:37 PM,65.194,58.077
3635,11/04/23 09:28:37 PM,64.765,58.708
3636,11/04/23 10:28:37 PM,64.467,59.348
3637,11/04/23 11:28:37 PM,64.166,59.744
3638,11/05/23 12:28:37 AM,63.909,60.083
3639,11/05/23 01:28:37 AM,63.694,60.425
3640,11/05/23 02:28:37 AM,63.439,60.613
3641,11/05/23 03:28:37 AM,63.225,60.804
3642,11/05/23 04:28:37 AM,62.967,60.930
3643,11/05/23 05:28:37 AM,62.753,61.151
3644,11/05/23 06:28:37 AM,62.625,61.109
3645,11/05/23 07:28:37 AM,62.496,61.098
3646,11/05/23 08:28:37 AM,62.753,60.431
3647,11/05/23 09:28:37 AM,63.439,59.499
3648,11/05/23 10:28:37 AM,64.209,58.266
3649,11/05/23 11:28:37 AM,64.594,57.296
3650,11/05/23 12:28:37 PM,64.980,56.596
3651,11/05/23 01:28:37 PM,65.536,55.325
3652,11/05/23 02:28:37 PM,66.135,54.389
3653,11/05/23 03:28:37 PM,66.477,55.924
3654,11/05/23 04:28:37 PM,66.520,56.112
3655,11/05/23 05:28:37 PM,66.135,56.632
3656,11/05/23 06:28:37 PM,65.536,57.833
3657,11/05/23 07:28:37 PM,65.194,58.563
3658,11/05/23 08:28:37 PM,64.809,59.257
3659,11/05/23 09:28:37 PM,64.423,59.858
3660,11/05/23 10:28:37 PM,64.123,60.494
3661,11/05/23 11:28:37 PM,63.867,60.922
3662,11/06/23 12:28:37 AM,63.610,61.348
3663,11/06/23 01:28:37 AM,63.439,61.602
3664,11/06/23 02:28:37 AM,63.268,61.677
3665,11/06/23 03:28:37 AM,63.010,61.743
3666,11/06/23 04:28:37 AM,62.753,61.779
3667,11/06/23 05:28:37 AM,62.539,61.998
3668,11/06/23 06:28:37 AM,62.368,62.102
3669,11/06/23 07:28:37 AM,62.924,61.047
3670,11/06/23 08:28:37 AM,63.738,59.706
3671,11/06/23 09:28:37 AM,64.380,58.675
3672,11/06/23 10:28:37 AM,64.423,59.072
3673,11/06/23 11:28:37 AM,64.893,58.780
3674,11/06/23 12:28:37 PM,65.579,57.988
3675,11/06/23 01:28:37 PM,66.222,57.403
3676,11/06/23 02:28:37 PM,66.650,56.981
3677,11/06/23 03:28:37 PM,66.949,56.822
3678,11/06/23 04:28:37 PM,66.992,57.010
3679,11/06/23 05:28:37 PM,66.564,57.707
3680,11/06/23 06:28:37 PM,66.007,58.785
3681,11/06/23 07:28:37 PM,65.664,59.574
3682,11/06/23 08:28:37 PM,65.493,59.922
3683,11/06/23 09:28:37 PM,65.322,60.028
3684,11/06/23 10:28:37 PM,65.066,60.247
3685,11/06/23 11:28:37 PM,64.722,60.788
3686,11/07/23 12:28:37 AM,64.638,60.811
3687,11/07/23 01:28:37 AM,64.423,61.062
3688,11/07/23 02:28:37 AM,64.209,61.283
3689,11/07/23 03:28:37 AM,64.252,61.317
3690,11/07/23 04:28:37 AM,64.166,61.399
3691,11/07/23 05:28:37 AM,64.123,61.515
3692,11/07/23 06:28:37 AM,64.166,61.429
3693,11/07/23 07:28:37 AM,64.166,61.429
3694,11/07/23 08:28:37 AM,64.380,61.238
3695,11/07/23 09:28:37 AM,64.809,60.585
3696,11/07/23 10:28:37 AM,65.579,59.324
3697,11/07/23 11:28:37 AM,66.607,57.527
3698,11/07/23 12:28:37 PM,67.719,56.273
3699,11/07/23 01:28:37 PM,67.719,56.119
3700,11/07/23 02:28:37 PM,67.977,56.171
3701,11/07/23 03:28:37 PM,67.849,56.314
3702,11/07/23 04:28:37 PM,67.291,56.943
3703,11/07/23 05:28:37 PM,66.222,58.013
3704,11/07/23 06:28:37 PM,66.135,57.945
3705,11/07/23 07:28:37 PM,65.237,58.385
3706,11/07/23 08:28:37 PM,64.166,57.563
3707,11/07/23 09:28:37 PM,64.679,55.101
3708,11/07/23 10:28:37 PM,63.867,53.622
3709,11/07/23 11:28:37 PM,63.824,51.703
3710,11/08/23 12:28:37 AM,63.909,50.715
3711,11/08/23 01:28:37 AM,63.867,49.903
3712,11/08/23 02:28:37 AM,63.653,52.123
3713,11/08/23 03:28:37 AM,63.439,54.295
3714,11/08/23 04:28:37 AM,63.268,55.659
3715,11/08/23 05:28:37 AM,63.095,56.621
3716,11/08/23 06:28:37 AM,62.881,57.393
3717,11/08/23 07:28:37 AM,62.667,57.921
3718,11/08/23 08:28:37 AM,62.796,57.810
3719,11/08/23 09:28:37 AM,63.181,57.844
3720,11/08/23 10:28:37 AM,63.995,58.186
3721,11/08/23 11:28:37 AM,64.809,57.131
3722,11/08/23 12:28:37 PM,65.493,55.260
3723,11/08/23 01:28:37 PM,66.135,52.781
3724,11/08/23 02:28:37 PM,66.564,50.760
3725,11/08/23 03:28:37 PM,66.778,50.400
3726,11/08/23 04:28:37 PM,66.735,50.241
3727,11/08/23 05:28:37 PM,66.436,45.172
3728,11/08/23 06:28:37 PM,65.878,39.752
3729,11/08/23 07:28:37 PM,65.365,37.194
3730,11/08/23 08:28:37 PM,65.023,36.654
3731,11/08/23 09:28:37 PM,64.722,37.157
3732,11/08/23 10:28:37 PM,64.252,37.877
3733,11/08/23 11:28:37 PM,63.824,39.242
3734,11/09/23 12:28:37 AM,63.396,40.086
3735,11/09/23 01:28:37 AM,62.967,40.734
3736,11/09/23 02:28:37 AM,62.625,41.737
3737,11/09/23 03:28:37 AM,62.238,42.765
3738,11/09/23 04:28:37 AM,62.281,43.149
3739,11/09/23 05:28:37 AM,62.881,42.647
3740,11/09/23 06:28:37 AM,62.967,42.780
3741,11/09/23 07:28:37 AM,63.010,42.782
3742,11/09/23 08:28:37 AM,63.309,42.483
3743,11/09/23 09:28:37 AM,63.781,42.289
3744,11/09/23 10:28:37 AM,63.610,41.543
3745,11/09/23 11:28:37 AM,64.038,38.997
3746,11/09/23 12:28:37 PM,64.551,37.862
3747,11/09/23 01:28:37 PM,65.451,35.960
3748,11/09/23 02:28:37 PM,65.964,35.726
3749,11/09/23 03:28:37 PM,66.263,35.186
3750,11/09/23 04:28:37 PM,66.393,35.488
3751,11/09/23 05:28:37 PM,65.921,36.606
3752,11/09/23 06:28:37 PM,64.852,38.883
3753,11/09/23 07:28:37 PM,64.038,40.864
3754,11/09/23 08:28:37 PM,63.396,42.967
3755,11/09/23 09:28:37 PM,63.268,42.384
3756,11/09/23 10:28:37 PM,63.738,40.717
3757,11/09/23 11:28:37 PM,63.824,38.726
3758,11/10/23 12:28:37 AM,63.781,38.142
3759,11/10/23 01:28:37 AM,63.694,37.683
3760,11/10/23 02:28:37 AM,63.567,37.417
3761,11/10/23 03:28:37 AM,63.480,36.665
3762,11/10/23 04:28:37 AM,63.610,35.729
3763,11/10/23 05:28:37 AM,63.781,35.901
3764,11/10/23 06:28:37 AM,63.824,37.042
3765,11/10/23 07:28:37 AM,63.909,37.241
3766,11/10/23 08:28:37 AM,64.337,37.136
3767,11/10/23 09:28:37 AM,65.151,37.539
3768,11/10/23 10:28:37 AM,66.306,35.483
3769,11/10/23 11:28:37 AM,66.520,31.674
3770,11/10/23 12:28:37 PM,66.607,30.815
3771,11/10/23 01:28:37 PM,66.906,29.698
3772,11/10/23 02:28:37 PM,66.821,29.260
3773,11/10/23 03:28:37 PM,66.477,31.406
3774,11/10/23 04:28:37 PM,65.964,32.836
3775,11/10/23 05:28:37 PM,65.194,34.834
3776,11/10/23 06:28:37 PM,64.294,39.109
3777,11/10/23 07:28:37 PM,63.439,43.320
3778,11/10/23 08:28:37 PM,63.610,45.077
3779,11/10/23 09:28:37 PM,64.038,45.011
3780,11/10/23 10:28:37 PM,64.252,45.279
3781,11/10/23 11:28:37 PM,64.467,44.437
3782,11/11/23 12:28:37 AM,64.508,44.439
3783,11/11/23 01:28:37 AM,64.551,43.615
3784,11/11/23 02:28:37 AM,64.594,43.172
3785,11/11/23 03:28:37 AM,64.679,42.123
3786,11/11/23 04:28:37 AM,64.638,41.671
3787,11/11/23 05:28:37 AM,64.594,41.027
3788,11/11/23 06:28:37 AM,64.508,40.893
3789,11/11/23 07:28:37 AM,64.423,40.792
3790,11/11/23 08:28:37 AM,64.638,39.742
3791,11/11/23 09:28:37 AM,65.194,38.968
3792,11/11/23 10:28:37 AM,65.836,36.536
3793,11/11/23 11:28:37 AM,65.322,33.067
3794,11/11/23 12:28:37 PM,65.278,31.745
3795,11/11/23 01:28:37 PM,65.408,30.592
3796,11/11/23 02:28:37 PM,65.579,29.504
3797,11/11/23 03:28:37 PM,65.664,30.737
3798,11/11/23 04:28:37 PM,65.579,29.903
3799,11/11/23 05:28:37 PM,65.066,30.543
3800,11/11/23 06:28:37 PM,64.252,32.980
3801,11/11/23 07:28:37 PM,63.480,35.559
3802,11/11/23 08:28:37 PM,63.567,38.711
3803,11/11/23 09:28:37 PM,64.081,39.709
3804,11/11/23 10:28:37 PM,64.380,40.757
3805,11/11/23 11:28:37 PM,64.594,40.545
3806,11/12/23 12:28:37 AM,64.765,40.072
3807,11/12/23 01:28:37 AM,64.893,39.177
3808,11/12/23 02:28:37 AM,64.936,39.018
3809,11/12/23 03:28:37 AM,64.809,38.395
3810,11/12/23 04:28:37 AM,64.722,35.332
3811,11/12/23 05:28:37 AM,64.209,33.076
3812,11/12/23 06:28:37 AM,63.867,31.742
3813,11/12/23 07:28:37 AM,63.610,31.597
3814,11/12/23 08:28:37 AM,63.653,31.599
3815,11/12/23 09:28:37 AM,64.123,30.763
3816,11/12/23 10:28:37 AM,64.852,29.836
3817,11/12/23 11:28:37 AM,64.594,29.791
3818,11/12/23 12:28:37 PM,64.809,29.135
3819,11/12/23 01:28:37 PM,65.194,28.186
3820,11/12/23 02:28:37 PM,65.451,28.030
3821,11/12/23 03:28:37 PM,65.750,27.976
3822,11/12/23 04:28:37 PM,65.793,29.014
3823,11/12/23 05:28:37 PM,65.451,30.627
3824,11/12/23 06:28:37 PM,64.508,32.795
3825,11/12/23 07:28:37 PM,63.909,34.962
3826,11/12/23 08:28:37 PM,63.439,37.409
3827,11/12/23 09:28:37 PM,63.952,37.633
3828,11/12/23 10:28:37 PM,64.209,37.907
3829,11/12/23 11:28:37 PM,64.294,37.685
3830,11/13/23 12:28:37 AM,64.337,37.525
3831,11/13/23 01:28:37 AM,64.294,38.042
3832,11/13/23 02:28:37 AM,64.252,38.039
3833,11/13/23 03:28:37 AM,64.123,38.873
3834,11/13/23 04:28:37 AM,64.081,39.129
3835,11/13/23 05:28:37 AM,64.038,38.932
3836,11/13/23 06:28:37 AM,64.081,38.579
3837,11/13/23 07:28:37 AM,64.081,38.547
3838,11/13/23 08:28:37 AM,64.467,38.570
3839,11/13/23 09:28:37 AM,65.107,38.251
3840,11/13/23 10:28:37 AM,66.263,35.874
3841,11/13/23 11:28:37 AM,66.263,35.546
3842,11/13/23 12:28:37 PM,66.263,35.612
3843,11/13/23 01:28:37 PM,66.607,35.270
3844,11/13/23 02:28:37 PM,66.607,35.368
3845,11/13/23 03:28:37 PM,66.735,37.792
3846,11/13/23 04:28:37 PM,66.735,40.901
3847,11/13/23 05:28:37 PM,66.135,43.527
3848,11/13/23 06:28:37 PM,65.536,44.476
3849,11/13/23 07:28:37 PM,64.166,46.600
3850,11/13/23 08:28:37 PM,63.909,46.456
3851,11/13/23 09:28:37 PM,63.952,46.837
3852,11/13/23 10:28:37 PM,62.667,48.785
3853,11/13/23 11:28:37 PM,63.867,47.681
3854,11/14/23 12:28:37 AM,64.423,47.374
3855,11/14/23 01:28:37 AM,63.781,47.800
3856,11/14/23 02:28:37 AM,63.824,46.923
3857,11/14/23 03:28:37 AM,63.268,47.104
3858,11/14/23 04:28:37 AM,63.010,46.834
3859,11/14/23 05:28:37 AM,62.796,46.662
3860,11/14/23 06:28:37 AM,62.667,46.275
3861,11/14/23 07:28:37 AM,62.667,45.645
3862,11/14/23 08:28:37 AM,63.439,43.670
3863,11/14/23 09:28:37 AM,64.038,42.753
3864,11/14/23 10:28:37 AM,64.038,42.210
3865,11/14/23 11:28:37 AM,64.467,40.408
3866,11/14/23 12:28:37 PM,65.194,39.550
3867,11/14/23 01:28:37 PM,65.622,38.378
3868,11/14/23 02:28:37 PM,65.921,38.428
3869,11/14/23 03:28:37 PM,66.135,39.380
3870,11/14/23 04:28:37 PM,66.263,40.098
3871,11/14/23 05:28:37 PM,65.793,40.425
3872,11/14/23 06:28:37 PM,64.722,41.805
3873,11/14/23 07:28:37 PM,63.909,43.478
3874,11/14/23 08:28:37 PM,63.225,44.924
3875,11/14/23 09:28:37 PM,62.667,47.156
3876,11/14/23 10:28:37 PM,63.567,46.464
3877,11/14/23 11:28:37 PM,63.995,46.304
3878,11/15/23 12:28:37 AM,64.294,45.472
3879,11/15/23 01:28:37 AM,64.423,45.480
3880,11/15/23 02:28:37 AM,64.551,45.426
3881,11/15/23 03:28:37 AM,64.722,45.184
3882,11/15/23 04:28:37 AM,64.765,44.933
3883,11/15/23 05:28:37 AM,64.936,44.436
3884,11/15/23 06:28:37 AM,64.423,44.656
3885,11/15/23 07:28:37 AM,63.352,45.408
3886,11/15/23 08:28:37 AM,63.010,45.637
3887,11/15/23 09:28:37 AM,63.824,43.663
3888,11/15/23 10:28:37 AM,64.594,42.437
3889,11/15/23 11:28:37 AM,64.722,42.029
3890,11/15/23 12:28:37 PM,64.638,42.312
3891,11/15/23 01:28:37 PM,64.166,45.431
3892,11/15/23 02:28:37 PM,63.952,49.691
3893,11/15/23 03:28:37 PM,64.209,51.546
3894,11/15/23 04:28:37 PM,63.610,52.923
3895,11/15/23 05:28:37 PM,63.439,54.387
3896,11/15/23 06:28:37 PM,63.268,55.139
3897,11/15/23 07:28:37 PM,63.054,55.702
3898,11/15/23 08:28:37 PM,63.523,55.833
3899,11/15/23 09:28:37 PM,63.738,56.919
3900,11/15/23 10:28:37 PM,63.824,57.108
3901,11/15/23 11:28:37 PM,63.824,57.139
3902,11/16/23 12:28:37 AM,63.909,57.177
3903,11/16/23 01:28:37 AM,63.952,57.332
3904,11/16/23 02:28:37 AM,63.824,57.747
3905,11/16/23 03:28:37 AM,63.738,58.043
3906,11/16/23 04:28:37 AM,63.694,57.948
3907,11/16/23 05:28:37 AM,63.653,58.036
3908,11/16/23 06:28:37 AM,63.694,58.282
3909,11/16/23 07:28:37 AM,63.694,58.312
3910,11/16/23 08:28:37 AM,63.781,58.350
3911,11/16/23 09:28:37 AM,64.252,57.814
3912,11/16/23 10:28:37 AM,64.081,58.406
3913,11/16/23 11:28:37 AM,64.508,58.170
3914,11/16/23 12:28:37 PM,64.936,57.629
3915,11/16/23 01:28:37 PM,65.622,56.711
3916,11/16/23 02:28:37 PM,66.306,56.125
3917,11/16/23 03:28:37 PM,66.992,55.321
3918,11/16/23 04:28:37 PM,66.906,55.468
3919,11/16/23 05:28:37 PM,66.349,56.251
3920,11/16/23 06:28:37 PM,64.722,58.492
3921,11/16/23 07:28:37 PM,64.765,58.708
3922,11/16/23 08:28:37 PM,64.294,59.151
3923,11/16/23 09:28:37 PM,63.610,60.237
3924,11/16/23 10:28:37 PM,63.867,59.657
3925,11/16/23 11:28:37 PM,62.796,61.155
3926,11/17/23 12:28:37 AM,63.909,59.239
3927,11/17/23 01:28:37 AM,62.881,60.563
3928,11/17/23 02:28:37 AM,64.081,58.921
3929,11/17/23 03:28:37 AM,63.694,59.491
3930,11/17/23 04:28:37 AM,63.095,60.191
3931,11/17/23 05:28:37 AM,63.010,60.184
3932,11/17/23 06:28:37 AM,62.839,60.349
3933,11/17/23 07:28:37 AM,62.710,60.397
3934,11/17/23 08:28:37 AM,62.924,59.996
3935,11/17/23 09:28:37 AM,63.396,59.284
3936,11/17/23 10:28:37 AM,64.081,58.588
3937,11/17/23 11:28:37 AM,64.809,57.436
3938,11/17/23 12:28:37 PM,65.921,56.185
3939,11/17/23 01:28:37 PM,65.921,56.124
3940,11/17/23 02:28:37 PM,66.306,56.401
3941,11/17/23 03:28:37 PM,67.762,58.450
3942,11/17/23 04:28:37 PM,66.520,56.909
3943,11/17/23 05:28:37 PM,66.306,57.013
3944,11/17/23 06:28:37 PM,65.107,58.859
3945,11/17/23 07:28:37 PM,64.337,59.276
3946,11/17/23 08:28:37 PM,64.038,60.034
3947,11/17/23 09:28:37 PM,63.824,60.888
3948,11/17/23 10:28:37 PM,63.653,60.812
3949,11/17/23 11:28:37 PM,63.480,61.487
3950,11/18/23 12:28:37 AM,63.309,61.651
3951,11/18/23 01:28:37 AM,63.010,61.414
3952,11/18/23 02:28:37 AM,63.095,61.511
3953,11/18/23 03:28:37 AM,63.439,60.943
3954,11/18/23 04:28:37 AM,63.523,60.801
3955,11/18/23 05:28:37 AM,63.480,60.707
3956,11/18/23 06:28:37 AM,63.523,60.771
3957,11/18/23 07:28:37 AM,63.523,60.771
3958,11/18/23 08:28:37 AM,63.610,60.418
3959,11/18/23 09:28:37 AM,63.909,59.933
3960,11/18/23 10:28:37 AM,64.722,59.068
3961,11/18/23 11:28:37 AM,65.322,57.632
3962,11/18/23 12:28:37 PM,65.451,57.429
3963,11/18/23 01:28:37 PM,64.936,58.298
3964,11/18/23 02:28:37 PM,65.151,57.952
3965,11/18/23 03:28:37 PM,65.194,57.925
3966,11/18/23 04:28:37 PM,65.493,57.524
3967,11/18/23 05:28:37 PM,64.980,58.545
3968,11/18/23 06:28:37 PM,64.423,59.978
3969,11/18/23 07:28:37 PM,64.166,62.148
3970,11/18/23 08:28:37 PM,63.909,61.256
3971,11/18/23 09:28:37 PM,63.694,61.596
3972,11/18/23 10:28:37 PM,63.523,61.550
3973,11/18/23 11:28:37 PM,63.439,62.380
3974,11/19/23 12:28:37 AM,63.610,62.843
3975,11/19/23 01:28:37 AM,63.738,61.510
3976,11/19/23 02:28:37 AM,63.781,61.244
3977,11/19/23 03:28:37 AM,63.738,60.790
3978,11/19/23 04:28:37 AM,63.694,60.936
3979,11/19/23 05:28:37 AM,63.439,61.033
3980,11/19/23 06:28:37 AM,63.138,61.455
3981,11/19/23 07:28:37 AM,63.225,61.254
3982,11/19/23 08:28:37 AM,63.738,60.369
3983,11/19/23 09:28:37 AM,64.252,59.117
3984,11/19/23 10:28:37 AM,64.852,55.943
3985,11/19/23 11:28:37 AM,64.467,53.947
3986,11/19/23 12:28:37 PM,64.467,53.731
3987,11/19/23 01:28:37 PM,64.765,52.023
3988,11/19/23 02:28:37 PM,64.809,48.439
3989,11/19/23 03:28:37 PM,64.809,45.506
3990,11/19/23 04:28:37 PM,64.508,44.058
3991,11/19/23 05:28:37 PM,64.123,42.726
3992,11/19/23 06:28:37 PM,63.567,42.531
3993,11/19/23 07:28:37 PM,63.439,42.140
3994,11/19/23 08:28:37 PM,63.824,41.876
3995,11/19/23 09:28:37 PM,63.909,42.106
3996,11/19/23 10:28:37 PM,63.952,41.628
3997,11/19/23 11:28:37 PM,63.867,43.061
3998,11/20/23 12:28:37 AM,63.781,44.359
3999,11/20/23 01:28:37 AM,63.694,45.621
4000,11/20/23 02:28:37 AM,63.610,46.435
4001,11/20/23 03:28:37 AM,63.610,46.813
4002,11/20/23 04:28:37 AM,63.567,47.502
4003,11/20/23 05:28:37 AM,63.523,48.095
4004,11/20/23 06:28:37 AM,63.653,48.387
4005,11/20/23 07:28:37 AM,63.781,48.584
4006,11/20/23 08:28:37 AM,64.081,48.543
4007,11/20/23 09:28:37 AM,64.594,48.298
4008,11/20/23 10:28:37 AM,65.322,47.816
4009,11/20/23 11:28:37 AM,65.579,46.256
4010,11/20/23 12:28:37 PM,65.237,45.345
4011,11/20/23 01:28:37 PM,65.451,43.961
4012,11/20/23 02:28:37 PM,65.622,42.790
4013,11/20/23 03:28:37 PM,65.707,42.155
4014,11/20/23 04:28:37 PM,65.451,42.620
4015,11/20/23 05:28:37 PM,64.936,42.427
4016,11/20/23 06:28:37 PM,64.123,42.663
4017,11/20/23 07:28:37 PM,63.523,42.720
4018,11/20/23 08:28:37 PM,62.967,43.639
4019,11/20/23 09:28:37 PM,63.054,43.994
4020,11/20/23 10:28:37 PM,63.268,43.944
4021,11/20/23 11:28:37 PM,63.181,44.256
4022,11/21/23 12:28:37 AM,63.010,44.910
4023,11/21/23 01:28:37 AM,62.753,45.335
4024,11/21/23 02:28:37 AM,62.667,44.887
4025,11/21/23 03:28:37 AM,62.796,44.864
4026,11/21/23 04:28:37 AM,63.054,44.564
4027,11/21/23 05:28:37 AM,63.352,44.204
4028,11/21/23 06:28:37 AM,63.480,44.276
4029,11/21/23 07:28:37 AM,63.567,44.155
4030,11/21/23 08:28:37 AM,63.867,43.475
4031,11/21/23 09:28:37 AM,64.380,42.264
4032,11/21/23 10:28:37 AM,65.151,41.126
4033,11/21/23 11:28:37 AM,65.836,38.455
4034,11/21/23 12:28:37 PM,65.750,36.662
4035,11/21/23 01:28:37 PM,66.051,36.385
4036,11/21/23 02:28:37 PM,66.135,35.474
4037,11/21/23 03:28:37 PM,66.178,34.821
4038,11/21/23 04:28:37 PM,66.135,34.129
4039,11/21/23 05:28:37 PM,65.878,34.641
4040,11/21/23 06:28:37 PM,65.278,35.166
4041,11/21/23 07:28:37 PM,64.722,36.279
4042,11/21/23 08:28:37 PM,64.252,37.326
4043,11/21/23 09:28:37 PM,63.781,38.239
4044,11/21/23 10:28:37 PM,63.523,37.965
4045,11/21/23 11:28:37 PM,63.694,37.845
4046,11/22/23 12:28:37 AM,63.738,36.972
4047,11/22/23 01:28:37 AM,63.653,36.610
4048,11/22/23 02:28:37 AM,63.480,36.503
4049,11/22/23 03:28:37 AM,63.268,36.393
4050,11/22/23 04:28:37 AM,63.054,36.382
4051,11/22/23 05:28:37 AM,63.396,36.205
4052,11/22/23 06:28:37 AM,63.610,36.250
4053,11/22/23 07:28:37 AM,63.738,36.062
4054,11/22/23 08:28:37 AM,63.995,35.326
4055,11/22/23 09:28:37 AM,64.252,35.437
4056,11/22/23 10:28:37 AM,64.722,34.874
4057,11/22/23 11:28:37 AM,64.467,34.926
4058,11/22/23 12:28:37 PM,64.852,34.488
4059,11/22/23 01:28:37 PM,64.893,33.374
4060,11/22/23 02:28:37 PM,65.151,32.597
4061,11/22/23 03:28:37 PM,65.750,31.901
4062,11/22/23 04:28:37 PM,65.964,32.308
4063,11/22/23 05:28:37 PM,65.536,34.459
4064,11/22/23 06:28:37 PM,64.852,36.155
4065,11/22/23 07:28:37 PM,64.209,37.842
4066,11/22/23 08:28:37 PM,63.781,40.527
4067,11/22/23 09:28:37 PM,63.653,42.600
